x,y,Celltype,Celltype_asNumeric
4133.0,40212.0,T Helper Cell,8
3875.0,40224.0,T Helper Cell,8
3882.0,40250.0,T Helper Cell,8
4083.0,40256.0,T Helper Cell,8
4175.0,39596.0,T Helper Cell,8
4240.0,39628.0,T Helper Cell,8
4456.0,39744.0,T Helper Cell,8
4453.0,39763.0,T Helper Cell,8
4500.0,39778.0,T Helper Cell,8
4486.0,39787.0,T Helper Cell,8
4490.0,39810.0,T Helper Cell,8
4473.0,39823.0,T Helper Cell,8
4492.0,39832.0,T Helper Cell,8
4498.0,39845.0,T Helper Cell,8
4265.0,39852.0,T Helper Cell,8
4498.0,39859.0,T Helper Cell,8
4493.0,39867.0,T Helper Cell,8
4278.0,39862.0,T Helper Cell,8
4481.0,39871.0,T Helper Cell,8
4300.0,39904.0,T Helper Cell,8
4498.0,39919.0,T Helper Cell,8
4485.0,39925.0,T Helper Cell,8
4499.0,39936.0,T Helper Cell,8
4488.0,39957.0,T Helper Cell,8
4470.0,39957.0,T Helper Cell,8
4491.0,39968.0,T Helper Cell,8
4468.0,39986.0,T Helper Cell,8
4270.0,40058.0,T Helper Cell,8
4488.0,40105.0,T Helper Cell,8
4224.0,40130.0,T Helper Cell,8
4192.0,40167.0,T Helper Cell,8
4402.0,40215.0,T Helper Cell,8
4049.0,40272.0,T Helper Cell,8
3557.0,40274.0,T Helper Cell,8
3885.0,40283.0,T Helper Cell,8
3898.0,40286.0,T Helper Cell,8
3804.0,40287.0,T Helper Cell,8
3715.0,40301.0,T Helper Cell,8
3897.0,40306.0,T Helper Cell,8
4001.0,40305.0,T Helper Cell,8
3980.0,40307.0,T Helper Cell,8
3516.0,40319.0,T Helper Cell,8
3840.0,40321.0,T Helper Cell,8
3888.0,40320.0,T Helper Cell,8
3868.0,40318.0,T Helper Cell,8
3530.0,40321.0,T Helper Cell,8
4004.0,40325.0,T Helper Cell,8
3902.0,40325.0,T Helper Cell,8
3922.0,40324.0,T Helper Cell,8
3943.0,40328.0,T Helper Cell,8
3846.0,40329.0,T Helper Cell,8
3966.0,40331.0,T Helper Cell,8
3864.0,40332.0,T Helper Cell,8
3889.0,40335.0,T Helper Cell,8
3985.0,40332.0,T Helper Cell,8
3999.0,40336.0,T Helper Cell,8
3830.0,40343.0,T Helper Cell,8
4015.0,40344.0,T Helper Cell,8
3901.0,40344.0,T Helper Cell,8
3979.0,40349.0,T Helper Cell,8
3551.0,40346.0,T Helper Cell,8
3850.0,40348.0,T Helper Cell,8
3881.0,40352.0,T Helper Cell,8
3965.0,40353.0,T Helper Cell,8
3985.0,40354.0,T Helper Cell,8
4008.0,40356.0,T Helper Cell,8
4021.0,40358.0,T Helper Cell,8
3983.0,40368.0,T Helper Cell,8
3887.0,40366.0,T Helper Cell,8
3516.0,40376.0,T Helper Cell,8
3966.0,40383.0,T Helper Cell,8
3907.0,40386.0,T Helper Cell,8
3910.0,40400.0,T Helper Cell,8
3968.0,40402.0,T Helper Cell,8
3866.0,40408.0,T Helper Cell,8
3952.0,40409.0,T Helper Cell,8
4154.0,40410.0,T Helper Cell,8
3964.0,40416.0,T Helper Cell,8
4095.0,40411.0,T Helper Cell,8
3901.0,40420.0,T Helper Cell,8
4149.0,40425.0,T Helper Cell,8
3871.0,40425.0,T Helper Cell,8
3853.0,40423.0,T Helper Cell,8
3918.0,40428.0,T Helper Cell,8
4131.0,40431.0,T Helper Cell,8
4059.0,40441.0,T Helper Cell,8
4137.0,40451.0,T Helper Cell,8
4128.0,40451.0,T Helper Cell,8
3872.0,40456.0,T Helper Cell,8
4130.0,40468.0,T Helper Cell,8
3911.0,40464.0,T Helper Cell,8
3834.0,40478.0,T Helper Cell,8
3855.0,40478.0,T Helper Cell,8
3882.0,40486.0,T Helper Cell,8
3852.0,40489.0,T Helper Cell,8
3895.0,40495.0,T Helper Cell,8
3811.0,40500.0,T Helper Cell,8
4170.0,40402.0,T Helper Cell,8
4240.0,40416.0,T Helper Cell,8
4247.0,40427.0,T Helper Cell,8
4466.0,40429.0,T Helper Cell,8
4226.0,40434.0,T Helper Cell,8
4159.0,40438.0,T Helper Cell,8
4254.0,40448.0,T Helper Cell,8
4238.0,40451.0,T Helper Cell,8
4212.0,40455.0,T Helper Cell,8
4249.0,40463.0,T Helper Cell,8
4276.0,40466.0,T Helper Cell,8
4294.0,40462.0,T Helper Cell,8
4235.0,40468.0,T Helper Cell,8
4208.0,40476.0,T Helper Cell,8
4441.0,40473.0,T Helper Cell,8
4281.0,40480.0,T Helper Cell,8
4250.0,40482.0,T Helper Cell,8
4288.0,40487.0,T Helper Cell,8
4234.0,40488.0,T Helper Cell,8
4245.0,40492.0,T Helper Cell,8
4165.0,40492.0,T Helper Cell,8
4387.0,40495.0,T Helper Cell,8
3504.0,40278.0,Treg Cell,9
4104.0,39503.0,Treg Cell,9
3791.0,39507.0,Treg Cell,9
4098.0,39549.0,Treg Cell,9
4121.0,39585.0,Treg Cell,9
4120.0,39595.0,Treg Cell,9
4148.0,39593.0,Treg Cell,9
3505.0,39778.0,Treg Cell,9
3624.0,39906.0,Treg Cell,9
3802.0,39934.0,Treg Cell,9
3813.0,39979.0,Treg Cell,9
3576.0,40136.0,Treg Cell,9
4163.0,39545.0,Treg Cell,9
4472.0,39807.0,Treg Cell,9
4464.0,39937.0,Treg Cell,9
4482.0,39941.0,Treg Cell,9
4446.0,39978.0,Treg Cell,9
3822.0,40260.0,Treg Cell,9
4103.0,40436.0,Treg Cell,9
4141.0,40458.0,Treg Cell,9
4186.0,40390.0,Treg Cell,9
4159.0,40456.0,Treg Cell,9
4228.0,40458.0,Treg Cell,9
4056.0,39531.0,Cytotoxic T Cell,1
4045.0,39547.0,Cytotoxic T Cell,1
4060.0,39552.0,Cytotoxic T Cell,1
3586.0,39571.0,Cytotoxic T Cell,1
3561.0,39577.0,Cytotoxic T Cell,1
3577.0,39586.0,Cytotoxic T Cell,1
3784.0,39649.0,Cytotoxic T Cell,1
4074.0,39655.0,Cytotoxic T Cell,1
4098.0,39659.0,Cytotoxic T Cell,1
3763.0,39664.0,Cytotoxic T Cell,1
3791.0,39662.0,Cytotoxic T Cell,1
4090.0,39670.0,Cytotoxic T Cell,1
4026.0,39805.0,Cytotoxic T Cell,1
4024.0,39807.0,Cytotoxic T Cell,1
4020.0,39819.0,Cytotoxic T Cell,1
3503.0,39882.0,Cytotoxic T Cell,1
3850.0,39917.0,Cytotoxic T Cell,1
3841.0,39919.0,Cytotoxic T Cell,1
3847.0,39934.0,Cytotoxic T Cell,1
4111.0,39955.0,Cytotoxic T Cell,1
4008.0,39961.0,Cytotoxic T Cell,1
3679.0,39998.0,Cytotoxic T Cell,1
3914.0,40079.0,Cytotoxic T Cell,1
3924.0,40076.0,Cytotoxic T Cell,1
3937.0,40149.0,Cytotoxic T Cell,1
3931.0,40164.0,Cytotoxic T Cell,1
3923.0,40175.0,Cytotoxic T Cell,1
4056.0,40232.0,Cytotoxic T Cell,1
3823.0,40246.0,Cytotoxic T Cell,1
4289.0,39664.0,Cytotoxic T Cell,1
4304.0,39667.0,Cytotoxic T Cell,1
4493.0,39667.0,Cytotoxic T Cell,1
4288.0,39676.0,Cytotoxic T Cell,1
4434.0,39926.0,Cytotoxic T Cell,1
4451.0,39936.0,Cytotoxic T Cell,1
3584.0,40293.0,Cytotoxic T Cell,1
3597.0,40288.0,Cytotoxic T Cell,1
3600.0,40304.0,Cytotoxic T Cell,1
4104.0,40370.0,Cytotoxic T Cell,1
4128.0,40380.0,Cytotoxic T Cell,1
4106.0,40378.0,Cytotoxic T Cell,1
3522.0,40415.0,Cytotoxic T Cell,1
3540.0,40421.0,Cytotoxic T Cell,1
3514.0,40424.0,Cytotoxic T Cell,1
3522.0,40425.0,Cytotoxic T Cell,1
3530.0,40430.0,Cytotoxic T Cell,1
3548.0,40437.0,Cytotoxic T Cell,1
3816.0,40463.0,Cytotoxic T Cell,1
3562.0,40467.0,Cytotoxic T Cell,1
3566.0,40468.0,Cytotoxic T Cell,1
4078.0,40475.0,Cytotoxic T Cell,1
3807.0,40476.0,Cytotoxic T Cell,1
3731.0,40485.0,Cytotoxic T Cell,1
4246.0,40318.0,Cytotoxic T Cell,1
4490.0,40327.0,Cytotoxic T Cell,1
4247.0,40329.0,Cytotoxic T Cell,1
4199.0,40364.0,Cytotoxic T Cell,1
4384.0,40450.0,Cytotoxic T Cell,1
4366.0,40460.0,Cytotoxic T Cell,1
4144.0,39511.0,Cytotoxic T Cell,1
4123.0,39512.0,Cytotoxic T Cell,1
3818.0,39534.0,Cytotoxic T Cell,1
4118.0,39548.0,Cytotoxic T Cell,1
4112.0,39557.0,Cytotoxic T Cell,1
3520.0,39561.0,Cytotoxic T Cell,1
3533.0,39563.0,Cytotoxic T Cell,1
4112.0,39567.0,Cytotoxic T Cell,1
4159.0,39575.0,Cytotoxic T Cell,1
4142.0,39577.0,Cytotoxic T Cell,1
4121.0,39585.0,Cytotoxic T Cell,1
4103.0,39585.0,Cytotoxic T Cell,1
4148.0,39593.0,Cytotoxic T Cell,1
4132.0,39617.0,Cytotoxic T Cell,1
4126.0,39626.0,Cytotoxic T Cell,1
4126.0,39641.0,Cytotoxic T Cell,1
4127.0,39652.0,Cytotoxic T Cell,1
4107.0,39676.0,Cytotoxic T Cell,1
3514.0,39717.0,Cytotoxic T Cell,1
3523.0,39726.0,Cytotoxic T Cell,1
3787.0,39767.0,Cytotoxic T Cell,1
3650.0,39800.0,Cytotoxic T Cell,1
3614.0,39805.0,Cytotoxic T Cell,1
3632.0,39815.0,Cytotoxic T Cell,1
3561.0,39821.0,Cytotoxic T Cell,1
3610.0,39867.0,Cytotoxic T Cell,1
3634.0,39883.0,Cytotoxic T Cell,1
3624.0,39906.0,Cytotoxic T Cell,1
4041.0,39905.0,Cytotoxic T Cell,1
3657.0,39949.0,Cytotoxic T Cell,1
4053.0,39969.0,Cytotoxic T Cell,1
4036.0,39970.0,Cytotoxic T Cell,1
3805.0,39996.0,Cytotoxic T Cell,1
3822.0,39996.0,Cytotoxic T Cell,1
3801.0,40026.0,Cytotoxic T Cell,1
3807.0,40048.0,Cytotoxic T Cell,1
3802.0,40058.0,Cytotoxic T Cell,1
3908.0,40093.0,Cytotoxic T Cell,1
3573.0,40121.0,Cytotoxic T Cell,1
3931.0,40116.0,Cytotoxic T Cell,1
3937.0,40131.0,Cytotoxic T Cell,1
3909.0,40148.0,Cytotoxic T Cell,1
3908.0,40160.0,Cytotoxic T Cell,1
3911.0,40174.0,Cytotoxic T Cell,1
3553.0,40212.0,Cytotoxic T Cell,1
4120.0,40222.0,Cytotoxic T Cell,1
4070.0,40249.0,Cytotoxic T Cell,1
3882.0,40250.0,Cytotoxic T Cell,1
4083.0,40256.0,Cytotoxic T Cell,1
4163.0,39545.0,Cytotoxic T Cell,1
4179.0,39542.0,Cytotoxic T Cell,1
4161.0,39592.0,Cytotoxic T Cell,1
4247.0,39673.0,Cytotoxic T Cell,1
4486.0,39787.0,Cytotoxic T Cell,1
4490.0,39810.0,Cytotoxic T Cell,1
4473.0,39823.0,Cytotoxic T Cell,1
4278.0,39862.0,Cytotoxic T Cell,1
4300.0,39904.0,Cytotoxic T Cell,1
4498.0,39919.0,Cytotoxic T Cell,1
4485.0,39925.0,Cytotoxic T Cell,1
4464.0,39937.0,Cytotoxic T Cell,1
4482.0,39941.0,Cytotoxic T Cell,1
4452.0,39957.0,Cytotoxic T Cell,1
4470.0,39957.0,Cytotoxic T Cell,1
4440.0,39964.0,Cytotoxic T Cell,1
4500.0,40030.0,Cytotoxic T Cell,1
4484.0,40036.0,Cytotoxic T Cell,1
4257.0,40095.0,Cytotoxic T Cell,1
4243.0,40112.0,Cytotoxic T Cell,1
4236.0,40122.0,Cytotoxic T Cell,1
4224.0,40130.0,Cytotoxic T Cell,1
4203.0,40136.0,Cytotoxic T Cell,1
4200.0,40144.0,Cytotoxic T Cell,1
4192.0,40167.0,Cytotoxic T Cell,1
4052.0,40260.0,Cytotoxic T Cell,1
3847.0,40265.0,Cytotoxic T Cell,1
3880.0,40269.0,Cytotoxic T Cell,1
4072.0,40267.0,Cytotoxic T Cell,1
3863.0,40267.0,Cytotoxic T Cell,1
4049.0,40272.0,Cytotoxic T Cell,1
3843.0,40274.0,Cytotoxic T Cell,1
3885.0,40283.0,Cytotoxic T Cell,1
3845.0,40287.0,Cytotoxic T Cell,1
4077.0,40287.0,Cytotoxic T Cell,1
3897.0,40306.0,Cytotoxic T Cell,1
3516.0,40319.0,Cytotoxic T Cell,1
3530.0,40321.0,Cytotoxic T Cell,1
3544.0,40323.0,Cytotoxic T Cell,1
3902.0,40325.0,Cytotoxic T Cell,1
3512.0,40331.0,Cytotoxic T Cell,1
3536.0,40338.0,Cytotoxic T Cell,1
4022.0,40336.0,Cytotoxic T Cell,1
3518.0,40343.0,Cytotoxic T Cell,1
3979.0,40349.0,Cytotoxic T Cell,1
3551.0,40346.0,Cytotoxic T Cell,1
4055.0,40352.0,Cytotoxic T Cell,1
4035.0,40348.0,Cytotoxic T Cell,1
3532.0,40354.0,Cytotoxic T Cell,1
3965.0,40353.0,Cytotoxic T Cell,1
3985.0,40354.0,Cytotoxic T Cell,1
4021.0,40358.0,Cytotoxic T Cell,1
4014.0,40378.0,Cytotoxic T Cell,1
3966.0,40383.0,Cytotoxic T Cell,1
3873.0,40396.0,Cytotoxic T Cell,1
3899.0,40399.0,Cytotoxic T Cell,1
3884.0,40409.0,Cytotoxic T Cell,1
3901.0,40420.0,Cytotoxic T Cell,1
3918.0,40428.0,Cytotoxic T Cell,1
4059.0,40441.0,Cytotoxic T Cell,1
4141.0,40458.0,Cytotoxic T Cell,1
3834.0,40478.0,Cytotoxic T Cell,1
3855.0,40478.0,Cytotoxic T Cell,1
3767.0,40483.0,Cytotoxic T Cell,1
3852.0,40489.0,Cytotoxic T Cell,1
3824.0,40489.0,Cytotoxic T Cell,1
3602.0,40493.0,Cytotoxic T Cell,1
3811.0,40500.0,Cytotoxic T Cell,1
4199.0,40380.0,Cytotoxic T Cell,1
4159.0,40456.0,Cytotoxic T Cell,1
4235.0,40468.0,Cytotoxic T Cell,1
4208.0,40476.0,Cytotoxic T Cell,1
4407.0,40484.0,Cytotoxic T Cell,1
4404.0,40499.0,Cytotoxic T Cell,1
3658.0,39504.0,Macrophage,4
3634.0,39516.0,Macrophage,4
3713.0,39527.0,Macrophage,4
3729.0,39526.0,Macrophage,4
3582.0,39528.0,Macrophage,4
4056.0,39531.0,Macrophage,4
3636.0,39535.0,Macrophage,4
4079.0,39540.0,Macrophage,4
4045.0,39547.0,Macrophage,4
4060.0,39552.0,Macrophage,4
4023.0,39563.0,Macrophage,4
4056.0,39566.0,Macrophage,4
3839.0,39571.0,Macrophage,4
3586.0,39571.0,Macrophage,4
3841.0,39590.0,Macrophage,4
3848.0,39608.0,Macrophage,4
3855.0,39631.0,Macrophage,4
3784.0,39649.0,Macrophage,4
4098.0,39659.0,Macrophage,4
3791.0,39662.0,Macrophage,4
4090.0,39670.0,Macrophage,4
4052.0,39730.0,Macrophage,4
3849.0,39754.0,Macrophage,4
3716.0,39780.0,Macrophage,4
4026.0,39805.0,Macrophage,4
4065.0,39802.0,Macrophage,4
4024.0,39807.0,Macrophage,4
4020.0,39819.0,Macrophage,4
4139.0,39904.0,Macrophage,4
3850.0,39917.0,Macrophage,4
3825.0,39932.0,Macrophage,4
4115.0,39943.0,Macrophage,4
4111.0,39955.0,Macrophage,4
4022.0,39956.0,Macrophage,4
4008.0,39961.0,Macrophage,4
4104.0,39961.0,Macrophage,4
4067.0,39990.0,Macrophage,4
4053.0,39994.0,Macrophage,4
3683.0,40015.0,Macrophage,4
3688.0,40034.0,Macrophage,4
3712.0,40051.0,Macrophage,4
3694.0,40047.0,Macrophage,4
3783.0,40061.0,Macrophage,4
3774.0,40063.0,Macrophage,4
3728.0,40070.0,Macrophage,4
3914.0,40079.0,Macrophage,4
3924.0,40076.0,Macrophage,4
3520.0,40084.0,Macrophage,4
3556.0,40129.0,Macrophage,4
3967.0,40128.0,Macrophage,4
3955.0,40133.0,Macrophage,4
3937.0,40149.0,Macrophage,4
3931.0,40164.0,Macrophage,4
3923.0,40175.0,Macrophage,4
3581.0,40175.0,Macrophage,4
4097.0,40198.0,Macrophage,4
4146.0,40212.0,Macrophage,4
3823.0,40246.0,Macrophage,4
3569.0,40259.0,Macrophage,4
4496.0,39506.0,Macrophage,4
4297.0,39641.0,Macrophage,4
4459.0,39646.0,Macrophage,4
4289.0,39664.0,Macrophage,4
4304.0,39667.0,Macrophage,4
4493.0,39667.0,Macrophage,4
4272.0,39675.0,Macrophage,4
4375.0,39688.0,Macrophage,4
4276.0,39693.0,Macrophage,4
4278.0,39711.0,Macrophage,4
4397.0,39722.0,Macrophage,4
4282.0,39727.0,Macrophage,4
4232.0,39863.0,Macrophage,4
4217.0,39867.0,Macrophage,4
4286.0,39942.0,Macrophage,4
4422.0,39952.0,Macrophage,4
4353.0,39977.0,Macrophage,4
4431.0,39981.0,Macrophage,4
4322.0,40009.0,Macrophage,4
4258.0,40028.0,Macrophage,4
4478.0,40060.0,Macrophage,4
4477.0,40082.0,Macrophage,4
4268.0,40115.0,Macrophage,4
4455.0,40130.0,Macrophage,4
4220.0,40148.0,Macrophage,4
4480.0,40151.0,Macrophage,4
4210.0,40166.0,Macrophage,4
4182.0,40182.0,Macrophage,4
4167.0,40194.0,Macrophage,4
4459.0,40251.0,Macrophage,4
3921.0,40266.0,Macrophage,4
3740.0,40313.0,Macrophage,4
3814.0,40339.0,Macrophage,4
3553.0,40367.0,Macrophage,4
4128.0,40380.0,Macrophage,4
4106.0,40378.0,Macrophage,4
3620.0,40384.0,Macrophage,4
4135.0,40392.0,Macrophage,4
3825.0,40395.0,Macrophage,4
3598.0,40409.0,Macrophage,4
3522.0,40415.0,Macrophage,4
3990.0,40416.0,Macrophage,4
3540.0,40421.0,Macrophage,4
3522.0,40425.0,Macrophage,4
3530.0,40430.0,Macrophage,4
3548.0,40437.0,Macrophage,4
3946.0,40433.0,Macrophage,4
4043.0,40435.0,Macrophage,4
3540.0,40442.0,Macrophage,4
3828.0,40448.0,Macrophage,4
3816.0,40463.0,Macrophage,4
3566.0,40468.0,Macrophage,4
3807.0,40476.0,Macrophage,4
4089.0,40484.0,Macrophage,4
3933.0,40487.0,Macrophage,4
4445.0,40264.0,Macrophage,4
4405.0,40278.0,Macrophage,4
4361.0,40298.0,Macrophage,4
4246.0,40318.0,Macrophage,4
4391.0,40326.0,Macrophage,4
4490.0,40327.0,Macrophage,4
4472.0,40404.0,Macrophage,4
4394.0,40429.0,Macrophage,4
4384.0,40450.0,Macrophage,4
4366.0,40460.0,Macrophage,4
4477.0,40459.0,Macrophage,4
4087.0,39500.0,Macrophage,4
3713.0,39507.0,Macrophage,4
3791.0,39507.0,Macrophage,4
4144.0,39511.0,Macrophage,4
4123.0,39512.0,Macrophage,4
3751.0,39515.0,Macrophage,4
3795.0,39526.0,Macrophage,4
4077.0,39525.0,Macrophage,4
3838.0,39531.0,Macrophage,4
3809.0,39529.0,Macrophage,4
4150.0,39529.0,Macrophage,4
3818.0,39534.0,Macrophage,4
3595.0,39542.0,Macrophage,4
3795.0,39544.0,Macrophage,4
4112.0,39557.0,Macrophage,4
3806.0,39561.0,Macrophage,4
3520.0,39561.0,Macrophage,4
3533.0,39563.0,Macrophage,4
3821.0,39563.0,Macrophage,4
4112.0,39567.0,Macrophage,4
3518.0,39583.0,Macrophage,4
4121.0,39585.0,Macrophage,4
4103.0,39585.0,Macrophage,4
3818.0,39587.0,Macrophage,4
4120.0,39595.0,Macrophage,4
4148.0,39593.0,Macrophage,4
4153.0,39606.0,Macrophage,4
4121.0,39609.0,Macrophage,4
3510.0,39603.0,Macrophage,4
3822.0,39614.0,Macrophage,4
4132.0,39617.0,Macrophage,4
3524.0,39617.0,Macrophage,4
4126.0,39626.0,Macrophage,4
3520.0,39632.0,Macrophage,4
3837.0,39631.0,Macrophage,4
4126.0,39641.0,Macrophage,4
3814.0,39648.0,Macrophage,4
4127.0,39652.0,Macrophage,4
4114.0,39655.0,Macrophage,4
3843.0,39658.0,Macrophage,4
3829.0,39668.0,Macrophage,4
3806.0,39671.0,Macrophage,4
4107.0,39676.0,Macrophage,4
3510.0,39679.0,Macrophage,4
3837.0,39689.0,Macrophage,4
3788.0,39692.0,Macrophage,4
3850.0,39699.0,Macrophage,4
3777.0,39708.0,Macrophage,4
3847.0,39715.0,Macrophage,4
4100.0,39711.0,Macrophage,4
3514.0,39717.0,Macrophage,4
3788.0,39723.0,Macrophage,4
4080.0,39726.0,Macrophage,4
3523.0,39726.0,Macrophage,4
3776.0,39729.0,Macrophage,4
3842.0,39738.0,Macrophage,4
3816.0,39738.0,Macrophage,4
3794.0,39739.0,Macrophage,4
4074.0,39743.0,Macrophage,4
3833.0,39751.0,Macrophage,4
3813.0,39759.0,Macrophage,4
4062.0,39752.0,Macrophage,4
3524.0,39755.0,Macrophage,4
3507.0,39759.0,Macrophage,4
3759.0,39763.0,Macrophage,4
3789.0,39776.0,Macrophage,4
3505.0,39778.0,Macrophage,4
3759.0,39786.0,Macrophage,4
4054.0,39788.0,Macrophage,4
3650.0,39800.0,Macrophage,4
3614.0,39805.0,Macrophage,4
3632.0,39815.0,Macrophage,4
3646.0,39821.0,Macrophage,4
3665.0,39828.0,Macrophage,4
3502.0,39832.0,Macrophage,4
3519.0,39834.0,Macrophage,4
3806.0,39855.0,Macrophage,4
3535.0,39857.0,Macrophage,4
3506.0,39854.0,Macrophage,4
3551.0,39856.0,Macrophage,4
3647.0,39859.0,Macrophage,4
3565.0,39858.0,Macrophage,4
3524.0,39863.0,Macrophage,4
3628.0,39861.0,Macrophage,4
4038.0,39864.0,Macrophage,4
3572.0,39867.0,Macrophage,4
3610.0,39867.0,Macrophage,4
4052.0,39872.0,Macrophage,4
3817.0,39879.0,Macrophage,4
3828.0,39873.0,Macrophage,4
3562.0,39879.0,Macrophage,4
3634.0,39883.0,Macrophage,4
3621.0,39888.0,Macrophage,4
3648.0,39887.0,Macrophage,4
3593.0,39892.0,Macrophage,4
3576.0,39890.0,Macrophage,4
4145.0,39888.0,Macrophage,4
3822.0,39898.0,Macrophage,4
4082.0,39900.0,Macrophage,4
4124.0,39903.0,Macrophage,4
4061.0,39904.0,Macrophage,4
3624.0,39906.0,Macrophage,4
4041.0,39905.0,Macrophage,4
4084.0,39914.0,Macrophage,4
4102.0,39913.0,Macrophage,4
4053.0,39923.0,Macrophage,4
4112.0,39922.0,Macrophage,4
3631.0,39921.0,Macrophage,4
3649.0,39930.0,Macrophage,4
4047.0,39933.0,Macrophage,4
4099.0,39935.0,Macrophage,4
4077.0,39937.0,Macrophage,4
3639.0,39944.0,Macrophage,4
3827.0,39947.0,Macrophage,4
3814.0,39950.0,Macrophage,4
3657.0,39949.0,Macrophage,4
4051.0,39950.0,Macrophage,4
4058.0,39952.0,Macrophage,4
3812.0,39961.0,Macrophage,4
3643.0,39964.0,Macrophage,4
3825.0,39968.0,Macrophage,4
4053.0,39969.0,Macrophage,4
4036.0,39970.0,Macrophage,4
3813.0,39979.0,Macrophage,4
3784.0,39994.0,Macrophage,4
3805.0,39996.0,Macrophage,4
4029.0,39997.0,Macrophage,4
3793.0,40002.0,Macrophage,4
3650.0,40006.0,Macrophage,4
3801.0,40026.0,Macrophage,4
3820.0,40030.0,Macrophage,4
3839.0,40049.0,Macrophage,4
3807.0,40048.0,Macrophage,4
3820.0,40055.0,Macrophage,4
3802.0,40058.0,Macrophage,4
3835.0,40058.0,Macrophage,4
3831.0,40075.0,Macrophage,4
3850.0,40086.0,Macrophage,4
3908.0,40093.0,Macrophage,4
3976.0,40089.0,Macrophage,4
3852.0,40108.0,Macrophage,4
3958.0,40115.0,Macrophage,4
3573.0,40121.0,Macrophage,4
