x,y,Celltype,Celltype_asNumeric
20032.0,22361.0,T Helper Cell,10
20417.0,22362.0,T Helper Cell,10
20483.0,22362.0,T Helper Cell,10
20095.0,22370.0,T Helper Cell,10
20385.0,22371.0,T Helper Cell,10
20443.0,22368.0,T Helper Cell,10
20078.0,22369.0,T Helper Cell,10
20007.0,22373.0,T Helper Cell,10
20312.0,22379.0,T Helper Cell,10
20263.0,22381.0,T Helper Cell,10
20454.0,22384.0,T Helper Cell,10
20374.0,22386.0,T Helper Cell,10
19952.0,22390.0,T Helper Cell,10
19980.0,22391.0,T Helper Cell,10
20438.0,22395.0,T Helper Cell,10
20406.0,22397.0,T Helper Cell,10
20387.0,22405.0,T Helper Cell,10
20043.0,22411.0,T Helper Cell,10
20425.0,22406.0,T Helper Cell,10
19955.0,22410.0,T Helper Cell,10
20210.0,22412.0,T Helper Cell,10
20275.0,22412.0,T Helper Cell,10
20410.0,22412.0,T Helper Cell,10
20462.0,22411.0,T Helper Cell,10
19938.0,22420.0,T Helper Cell,10
20251.0,22415.0,T Helper Cell,10
20233.0,22419.0,T Helper Cell,10
20304.0,22418.0,T Helper Cell,10
19994.0,22422.0,T Helper Cell,10
20084.0,22421.0,T Helper Cell,10
20337.0,22426.0,T Helper Cell,10
20443.0,22421.0,T Helper Cell,10
19952.0,22427.0,T Helper Cell,10
20082.0,22428.0,T Helper Cell,10
20006.0,22429.0,T Helper Cell,10
20217.0,22427.0,T Helper Cell,10
20362.0,22432.0,T Helper Cell,10
20456.0,22431.0,T Helper Cell,10
20489.0,22432.0,T Helper Cell,10
20404.0,22441.0,T Helper Cell,10
20320.0,22439.0,T Helper Cell,10
19909.0,22443.0,T Helper Cell,10
20239.0,22442.0,T Helper Cell,10
20463.0,22445.0,T Helper Cell,10
19995.0,22445.0,T Helper Cell,10
19924.0,22445.0,T Helper Cell,10
20023.0,22452.0,T Helper Cell,10
20227.0,22447.0,T Helper Cell,10
20087.0,22448.0,T Helper Cell,10
19932.0,22454.0,T Helper Cell,10
20200.0,22449.0,T Helper Cell,10
19976.0,22451.0,T Helper Cell,10
20049.0,22454.0,T Helper Cell,10
19954.0,22452.0,T Helper Cell,10
20255.0,22454.0,T Helper Cell,10
19993.0,22461.0,T Helper Cell,10
20070.0,22457.0,T Helper Cell,10
20405.0,22460.0,T Helper Cell,10
20033.0,22460.0,T Helper Cell,10
20438.0,22462.0,T Helper Cell,10
20492.0,22467.0,T Helper Cell,10
19915.0,22465.0,T Helper Cell,10
20172.0,22462.0,T Helper Cell,10
20206.0,22468.0,T Helper Cell,10
20471.0,22465.0,T Helper Cell,10
20152.0,22468.0,T Helper Cell,10
20191.0,22465.0,T Helper Cell,10
20016.0,22467.0,T Helper Cell,10
19894.0,22465.0,T Helper Cell,10
20054.0,22469.0,T Helper Cell,10
20389.0,22466.0,T Helper Cell,10
20425.0,22469.0,T Helper Cell,10
20253.0,22469.0,T Helper Cell,10
20410.0,22475.0,T Helper Cell,10
19875.0,22469.0,T Helper Cell,10
20121.0,22469.0,T Helper Cell,10
20231.0,22469.0,T Helper Cell,10
20342.0,22472.0,T Helper Cell,10
20002.0,22477.0,T Helper Cell,10
20247.0,22471.0,T Helper Cell,10
20274.0,22471.0,T Helper Cell,10
20363.0,22475.0,T Helper Cell,10
20073.0,22477.0,T Helper Cell,10
20096.0,22472.0,T Helper Cell,10
20317.0,22476.0,T Helper Cell,10
20031.0,22482.0,T Helper Cell,10
20058.0,22481.0,T Helper Cell,10
19871.0,22483.0,T Helper Cell,10
20385.0,22482.0,T Helper Cell,10
20217.0,22478.0,T Helper Cell,10
19906.0,22480.0,T Helper Cell,10
20199.0,22482.0,T Helper Cell,10
20491.0,22485.0,T Helper Cell,10
20370.0,22488.0,T Helper Cell,10
20429.0,22485.0,T Helper Cell,10
20469.0,22485.0,T Helper Cell,10
20275.0,22489.0,T Helper Cell,10
19874.0,22493.0,T Helper Cell,10
20018.0,22490.0,T Helper Cell,10
20010.0,22494.0,T Helper Cell,10
20074.0,22491.0,T Helper Cell,10
20244.0,22489.0,T Helper Cell,10
20346.0,22489.0,T Helper Cell,10
19910.0,22495.0,T Helper Cell,10
20086.0,22489.0,T Helper Cell,10
19917.0,22494.0,T Helper Cell,10
20060.0,22496.0,T Helper Cell,10
20380.0,22495.0,T Helper Cell,10
19899.0,22495.0,T Helper Cell,10
20446.0,22497.0,T Helper Cell,10
20160.0,22497.0,T Helper Cell,10
19871.0,22500.0,T Helper Cell,10
20045.0,22496.0,T Helper Cell,10
20460.0,22496.0,T Helper Cell,10
19607.0,21855.0,T Helper Cell,10
19682.0,21895.0,T Helper Cell,10
19593.0,21907.0,T Helper Cell,10
19674.0,21911.0,T Helper Cell,10
19690.0,21910.0,T Helper Cell,10
19601.0,21928.0,T Helper Cell,10
19591.0,21950.0,T Helper Cell,10
19614.0,21953.0,T Helper Cell,10
19620.0,21966.0,T Helper Cell,10
19598.0,21989.0,T Helper Cell,10
19595.0,22053.0,T Helper Cell,10
19587.0,22076.0,T Helper Cell,10
19582.0,22100.0,T Helper Cell,10
19582.0,22118.0,T Helper Cell,10
19511.0,22295.0,T Helper Cell,10
19531.0,22296.0,T Helper Cell,10
19509.0,22306.0,T Helper Cell,10
19505.0,22306.0,T Helper Cell,10
19520.0,22329.0,T Helper Cell,10
19532.0,22332.0,T Helper Cell,10
19516.0,22357.0,T Helper Cell,10
19560.0,22242.0,Treg Cell,11
20097.0,21575.0,Treg Cell,11
20069.0,21582.0,Treg Cell,11
20061.0,21598.0,Treg Cell,11
20037.0,21614.0,Treg Cell,11
20078.0,21631.0,Treg Cell,11
20080.0,21662.0,Treg Cell,11
20041.0,21670.0,Treg Cell,11
20063.0,21673.0,Treg Cell,11
20049.0,21687.0,Treg Cell,11
20063.0,21751.0,Treg Cell,11
20044.0,21760.0,Treg Cell,11
20031.0,21796.0,Treg Cell,11
20049.0,21809.0,Treg Cell,11
20067.0,21821.0,Treg Cell,11
20011.0,21821.0,Treg Cell,11
20012.0,21875.0,Treg Cell,11
20008.0,21893.0,Treg Cell,11
20046.0,21901.0,Treg Cell,11
20051.0,21917.0,Treg Cell,11
20031.0,21945.0,Treg Cell,11
20034.0,21947.0,Treg Cell,11
20031.0,21962.0,Treg Cell,11
20021.0,21978.0,Treg Cell,11
20013.0,21981.0,Treg Cell,11
20036.0,22000.0,Treg Cell,11
20008.0,22004.0,Treg Cell,11
20010.0,22139.0,Treg Cell,11
20010.0,22162.0,Treg Cell,11
20026.0,22165.0,Treg Cell,11
20037.0,22184.0,Treg Cell,11
20051.0,22183.0,Treg Cell,11
20044.0,22204.0,Treg Cell,11
20002.0,22238.0,Treg Cell,11
20047.0,22239.0,Treg Cell,11
20055.0,22272.0,Treg Cell,11
20409.0,22269.0,Treg Cell,11
19990.0,22274.0,Treg Cell,11
20030.0,22321.0,Treg Cell,11
19950.0,22331.0,Treg Cell,11
20460.0,22365.0,Treg Cell,11
20054.0,22366.0,Treg Cell,11
20349.0,22373.0,Treg Cell,11
20356.0,22387.0,Treg Cell,11
20277.0,22390.0,Treg Cell,11
20428.0,22388.0,Treg Cell,11
20343.0,22393.0,Treg Cell,11
20331.0,22401.0,Treg Cell,11
20287.0,22401.0,Treg Cell,11
19936.0,22400.0,Treg Cell,11
19981.0,22409.0,Treg Cell,11
20286.0,22425.0,Treg Cell,11
20389.0,22425.0,Treg Cell,11
19974.0,22427.0,Treg Cell,11
19929.0,22437.0,Treg Cell,11
20268.0,22437.0,Treg Cell,11
20199.0,22438.0,Treg Cell,11
20499.0,22445.0,Treg Cell,11
20347.0,22446.0,Treg Cell,11
20324.0,22454.0,Treg Cell,11
20456.0,22460.0,Treg Cell,11
19963.0,22472.0,Treg Cell,11
20299.0,22466.0,Treg Cell,11
20011.0,22479.0,Treg Cell,11
20167.0,22478.0,Treg Cell,11
20443.0,22479.0,Treg Cell,11
20187.0,22481.0,Treg Cell,11
20144.0,22479.0,Treg Cell,11
19992.0,22482.0,Treg Cell,11
20118.0,22488.0,Treg Cell,11
20181.0,22493.0,Treg Cell,11
19955.0,22492.0,Treg Cell,11
19993.0,22498.0,Treg Cell,11
20133.0,22494.0,Treg Cell,11
20099.0,22496.0,Treg Cell,11
20235.0,22500.0,Treg Cell,11
19583.0,21846.0,Treg Cell,11
19500.0,21850.0,Treg Cell,11
19662.0,21899.0,Treg Cell,11
19589.0,21967.0,Treg Cell,11
19524.0,22310.0,Treg Cell,11
20247.0,21517.0,Cytotoxic T Cell,2
20263.0,21518.0,Cytotoxic T Cell,2
20408.0,21625.0,Cytotoxic T Cell,2
20393.0,21626.0,Cytotoxic T Cell,2
20385.0,21644.0,Cytotoxic T Cell,2
20203.0,21650.0,Cytotoxic T Cell,2
20378.0,21658.0,Cytotoxic T Cell,2
20142.0,21661.0,Cytotoxic T Cell,2
19978.0,21672.0,Cytotoxic T Cell,2
20298.0,21706.0,Cytotoxic T Cell,2
19703.0,21525.0,Cytotoxic T Cell,2
19704.0,21546.0,Cytotoxic T Cell,2
20166.0,21744.0,Cytotoxic T Cell,2
20182.0,21744.0,Cytotoxic T Cell,2
20158.0,21756.0,Cytotoxic T Cell,2
20167.0,21768.0,Cytotoxic T Cell,2
20280.0,21830.0,Cytotoxic T Cell,2
19869.0,21839.0,Cytotoxic T Cell,2
20283.0,21850.0,Cytotoxic T Cell,2
19972.0,22004.0,Cytotoxic T Cell,2
19959.0,22010.0,Cytotoxic T Cell,2
19903.0,22087.0,Cytotoxic T Cell,2
19890.0,22089.0,Cytotoxic T Cell,2
19902.0,22106.0,Cytotoxic T Cell,2
20110.0,22113.0,Cytotoxic T Cell,2
19885.0,22114.0,Cytotoxic T Cell,2
20479.0,22215.0,Cytotoxic T Cell,2
20479.0,22233.0,Cytotoxic T Cell,2
20472.0,22257.0,Cytotoxic T Cell,2
19871.0,22263.0,Cytotoxic T Cell,2
20455.0,22267.0,Cytotoxic T Cell,2
19881.0,22277.0,Cytotoxic T Cell,2
19893.0,22295.0,Cytotoxic T Cell,2
19880.0,22310.0,Cytotoxic T Cell,2
19893.0,22313.0,Cytotoxic T Cell,2
19931.0,22325.0,Cytotoxic T Cell,2
19920.0,22330.0,Cytotoxic T Cell,2
19905.0,22334.0,Cytotoxic T Cell,2
19887.0,22332.0,Cytotoxic T Cell,2
19920.0,22359.0,Cytotoxic T Cell,2
19921.0,22368.0,Cytotoxic T Cell,2
19787.0,22425.0,Cytotoxic T Cell,2
19516.0,21804.0,Cytotoxic T Cell,2
19526.0,21817.0,Cytotoxic T Cell,2
19555.0,21997.0,Cytotoxic T Cell,2
19536.0,22001.0,Cytotoxic T Cell,2
19547.0,22016.0,Cytotoxic T Cell,2
19566.0,22026.0,Cytotoxic T Cell,2
19606.0,22075.0,Cytotoxic T Cell,2
19555.0,22114.0,Cytotoxic T Cell,2
19521.0,22266.0,Cytotoxic T Cell,2
20138.0,21509.0,Cytotoxic T Cell,2
20123.0,21509.0,Cytotoxic T Cell,2
20131.0,21530.0,Cytotoxic T Cell,2
20092.0,21633.0,Cytotoxic T Cell,2
20063.0,21673.0,Cytotoxic T Cell,2
20147.0,21682.0,Cytotoxic T Cell,2
20140.0,21727.0,Cytotoxic T Cell,2
20045.0,21819.0,Cytotoxic T Cell,2
20067.0,21821.0,Cytotoxic T Cell,2
20057.0,21826.0,Cytotoxic T Cell,2
20045.0,21830.0,Cytotoxic T Cell,2
20037.0,22046.0,Cytotoxic T Cell,2
20079.0,22207.0,Cytotoxic T Cell,2
20076.0,22214.0,Cytotoxic T Cell,2
20008.0,22268.0,Cytotoxic T Cell,2
19990.0,22274.0,Cytotoxic T Cell,2
19935.0,22343.0,Cytotoxic T Cell,2
19997.0,22345.0,Cytotoxic T Cell,2
20015.0,22350.0,Cytotoxic T Cell,2
19952.0,22358.0,Cytotoxic T Cell,2
19981.0,22355.0,Cytotoxic T Cell,2
19937.0,22369.0,Cytotoxic T Cell,2
19959.0,22376.0,Cytotoxic T Cell,2
19950.0,22372.0,Cytotoxic T Cell,2
20425.0,22406.0,Cytotoxic T Cell,2
20061.0,22415.0,Cytotoxic T Cell,2
20006.0,22429.0,Cytotoxic T Cell,2
20055.0,22442.0,Cytotoxic T Cell,2
20023.0,22452.0,Cytotoxic T Cell,2
20013.0,22450.0,Cytotoxic T Cell,2
20016.0,22467.0,Cytotoxic T Cell,2
20425.0,22469.0,Cytotoxic T Cell,2
20002.0,22477.0,Cytotoxic T Cell,2
20011.0,22479.0,Cytotoxic T Cell,2
19874.0,22493.0,Cytotoxic T Cell,2
20010.0,22494.0,Cytotoxic T Cell,2
20074.0,22491.0,Cytotoxic T Cell,2
20086.0,22489.0,Cytotoxic T Cell,2
19871.0,22500.0,Cytotoxic T Cell,2
20045.0,22496.0,Cytotoxic T Cell,2
19607.0,21855.0,Cytotoxic T Cell,2
19601.0,21928.0,Cytotoxic T Cell,2
19515.0,22282.0,Cytotoxic T Cell,2
20153.0,21535.0,Macrophage,5
19990.0,21547.0,Macrophage,5
19974.0,21554.0,Macrophage,5
19961.0,21596.0,Macrophage,5
20385.0,21644.0,Macrophage,5
19978.0,21672.0,Macrophage,5
19941.0,21673.0,Macrophage,5
19922.0,21699.0,Macrophage,5
19942.0,21700.0,Macrophage,5
19928.0,21717.0,Macrophage,5
19899.0,21758.0,Macrophage,5
20156.0,21825.0,Macrophage,5
20176.0,21830.0,Macrophage,5
20097.0,21831.0,Macrophage,5
20172.0,21841.0,Macrophage,5
20094.0,21844.0,Macrophage,5
20109.0,21876.0,Macrophage,5
20105.0,21887.0,Macrophage,5
20116.0,22091.0,Macrophage,5
19942.0,22136.0,Macrophage,5
19836.0,22182.0,Macrophage,5
19788.0,22497.0,Macrophage,5
19695.0,21859.0,Macrophage,5
19597.0,22126.0,Macrophage,5
19511.0,22410.0,Macrophage,5
19527.0,22424.0,Macrophage,5
20051.0,21535.0,Macrophage,5
20057.0,21557.0,Macrophage,5
20042.0,21555.0,Macrophage,5
19990.0,21568.0,Macrophage,5
20097.0,21575.0,Macrophage,5
20018.0,21579.0,Macrophage,5
20078.0,21631.0,Macrophage,5
20092.0,21633.0,Macrophage,5
20071.0,21636.0,Macrophage,5
20090.0,21651.0,Macrophage,5
20065.0,21651.0,Macrophage,5
20080.0,21662.0,Macrophage,5
20041.0,21670.0,Macrophage,5
20063.0,21673.0,Macrophage,5
20065.0,21685.0,Macrophage,5
20049.0,21687.0,Macrophage,5
20140.0,21685.0,Macrophage,5
20118.0,21693.0,Macrophage,5
20164.0,21702.0,Macrophage,5
20145.0,21703.0,Macrophage,5
20116.0,21711.0,Macrophage,5
20118.0,21726.0,Macrophage,5
20140.0,21727.0,Macrophage,5
20020.0,21730.0,Macrophage,5
20040.0,21733.0,Macrophage,5
20076.0,21780.0,Macrophage,5
19773.0,21845.0,Macrophage,5
20011.0,21849.0,Macrophage,5
20092.0,21856.0,Macrophage,5
20025.0,21864.0,Macrophage,5
20012.0,21875.0,Macrophage,5
20063.0,21878.0,Macrophage,5
20087.0,21887.0,Macrophage,5
20038.0,21928.0,Macrophage,5
20031.0,21945.0,Macrophage,5
19996.0,22027.0,Macrophage,5
20092.0,22042.0,Macrophage,5
20089.0,22063.0,Macrophage,5
20117.0,22064.0,Macrophage,5
19995.0,22077.0,Macrophage,5
20095.0,22084.0,Macrophage,5
20056.0,22154.0,Macrophage,5
19986.0,22159.0,Macrophage,5
20010.0,22162.0,Macrophage,5
20039.0,22164.0,Macrophage,5
20008.0,22170.0,Macrophage,5
20026.0,22165.0,Macrophage,5
20051.0,22183.0,Macrophage,5
20004.0,22185.0,Macrophage,5
19993.0,22193.0,Macrophage,5
20079.0,22207.0,Macrophage,5
20030.0,22237.0,Macrophage,5
20020.0,22253.0,Macrophage,5
20039.0,22261.0,Macrophage,5
20381.0,22265.0,Macrophage,5
20055.0,22272.0,Macrophage,5
20008.0,22268.0,Macrophage,5
20028.0,22275.0,Macrophage,5
19990.0,22274.0,Macrophage,5
20389.0,22285.0,Macrophage,5
19988.0,22296.0,Macrophage,5
20034.0,22298.0,Macrophage,5
20355.0,22297.0,Macrophage,5
20011.0,22298.0,Macrophage,5
20479.0,22301.0,Macrophage,5
20055.0,22313.0,Macrophage,5
20030.0,22321.0,Macrophage,5
20327.0,22328.0,Macrophage,5
19950.0,22331.0,Macrophage,5
20033.0,22337.0,Macrophage,5
19935.0,22343.0,Macrophage,5
20332.0,22344.0,Macrophage,5
20360.0,22349.0,Macrophage,5
19997.0,22345.0,Macrophage,5
20015.0,22350.0,Macrophage,5
19952.0,22358.0,Macrophage,5
20296.0,22357.0,Macrophage,5
20345.0,22358.0,Macrophage,5
20365.0,22364.0,Macrophage,5
20032.0,22361.0,Macrophage,5
20283.0,22366.0,Macrophage,5
20007.0,22373.0,Macrophage,5
20349.0,22373.0,Macrophage,5
20454.0,22384.0,Macrophage,5
20492.0,22385.0,Macrophage,5
20473.0,22391.0,Macrophage,5
20287.0,22401.0,Macrophage,5
20232.0,22400.0,Macrophage,5
20043.0,22411.0,Macrophage,5
20210.0,22412.0,Macrophage,5
20410.0,22412.0,Macrophage,5
20045.0,22420.0,Macrophage,5
20061.0,22415.0,Macrophage,5
20407.0,22426.0,Macrophage,5
19974.0,22427.0,Macrophage,5
20082.0,22428.0,Macrophage,5
20189.0,22432.0,Macrophage,5
20055.0,22442.0,Macrophage,5
20117.0,22445.0,Macrophage,5
20149.0,22454.0,Macrophage,5
19954.0,22452.0,Macrophage,5
19993.0,22461.0,Macrophage,5
20070.0,22457.0,Macrophage,5
20425.0,22469.0,Macrophage,5
20410.0,22475.0,Macrophage,5
19871.0,22483.0,Macrophage,5
19992.0,22482.0,Macrophage,5
20403.0,22487.0,Macrophage,5
20469.0,22485.0,Macrophage,5
20275.0,22489.0,Macrophage,5
20380.0,22495.0,Macrophage,5
20235.0,22500.0,Macrophage,5
19683.0,21881.0,Macrophage,5
19580.0,21881.0,Macrophage,5
19682.0,21895.0,Macrophage,5
19601.0,21928.0,Macrophage,5
19667.0,21942.0,Macrophage,5
19620.0,21966.0,Macrophage,5
19589.0,21967.0,Macrophage,5
19587.0,22033.0,Macrophage,5
19595.0,22053.0,Macrophage,5
19538.0,22271.0,Macrophage,5
19531.0,22296.0,Macrophage,5
19520.0,22329.0,Macrophage,5
19516.0,22357.0,Macrophage,5
19518.0,22390.0,Macrophage,5
20403.0,21590.0,Neutrophil,6
20397.0,21608.0,Neutrophil,6
20415.0,21606.0,Neutrophil,6
20135.0,21627.0,Neutrophil,6
19988.0,21708.0,Neutrophil,6
20198.0,22040.0,Neutrophil,6
20406.0,22218.0,Neutrophil,6
20102.0,22262.0,Neutrophil,6
20104.0,22275.0,Neutrophil,6
20309.0,22291.0,Neutrophil,6
20312.0,22308.0,Neutrophil,6
20239.0,22350.0,Neutrophil,6
20123.0,22370.0,Neutrophil,6
20141.0,22379.0,Neutrophil,6
20124.0,22385.0,Neutrophil,6
20141.0,22394.0,Neutrophil,6
19608.0,22210.0,Neutrophil,6
19593.0,22232.0,Neutrophil,6
19596.0,22241.0,Neutrophil,6
19611.0,22239.0,Neutrophil,6
19612.0,22251.0,Neutrophil,6
19618.0,22252.0,Neutrophil,6
20061.0,21502.0,Neutrophil,6
20173.0,21501.0,Neutrophil,6
20167.0,21515.0,Neutrophil,6
20140.0,21590.0,Neutrophil,6
20123.0,21593.0,Neutrophil,6
20010.0,21599.0,Neutrophil,6
20118.0,21624.0,Neutrophil,6
20008.0,21684.0,Neutrophil,6
20000.0,21725.0,Neutrophil,6
20054.0,22174.0,Neutrophil,6
20037.0,22184.0,Neutrophil,6
20051.0,22183.0,Neutrophil,6
20085.0,22267.0,Neutrophil,6
20063.0,22283.0,Neutrophil,6
20080.0,22281.0,Neutrophil,6
20478.0,22286.0,Neutrophil,6
20496.0,22284.0,Neutrophil,6
20355.0,22297.0,Neutrophil,6
20454.0,22302.0,Neutrophil,6
20438.0,22304.0,Neutrophil,6
20479.0,22314.0,Neutrophil,6
20402.0,22322.0,Neutrophil,6
20471.0,22324.0,Neutrophil,6
20327.0,22328.0,Neutrophil,6
20494.0,22328.0,Neutrophil,6
20405.0,22341.0,Neutrophil,6
20422.0,22338.0,Neutrophil,6
20332.0,22344.0,Neutrophil,6
20311.0,22343.0,Neutrophil,6
20431.0,22359.0,Neutrophil,6
19981.0,22355.0,Neutrophil,6
20296.0,22357.0,Neutrophil,6
20345.0,22358.0,Neutrophil,6
20401.0,22362.0,Neutrophil,6
20263.0,22368.0,Neutrophil,6
20417.0,22362.0,Neutrophil,6
20483.0,22362.0,Neutrophil,6
20471.0,22375.0,Neutrophil,6
20331.0,22379.0,Neutrophil,6
20246.0,22377.0,Neutrophil,6
19977.0,22377.0,Neutrophil,6
20312.0,22379.0,Neutrophil,6
20263.0,22381.0,Neutrophil,6
20473.0,22386.0,Neutrophil,6
20412.0,22382.0,Neutrophil,6
20454.0,22384.0,Neutrophil,6
20471.0,22386.0,Neutrophil,6
20084.0,22385.0,Neutrophil,6
19952.0,22390.0,Neutrophil,6
20492.0,22385.0,Neutrophil,6
19980.0,22391.0,Neutrophil,6
20277.0,22390.0,Neutrophil,6
20473.0,22391.0,Neutrophil,6
19997.0,22396.0,Neutrophil,6
20391.0,22390.0,Neutrophil,6
20302.0,22392.0,Neutrophil,6
20455.0,22398.0,Neutrophil,6
20251.0,22394.0,Neutrophil,6
20438.0,22395.0,Neutrophil,6
20331.0,22401.0,Neutrophil,6
20287.0,22401.0,Neutrophil,6
19932.0,22407.0,Neutrophil,6
20005.0,22411.0,Neutrophil,6
19981.0,22409.0,Neutrophil,6
19914.0,22409.0,Neutrophil,6
20500.0,22410.0,Neutrophil,6
20261.0,22411.0,Neutrophil,6
20275.0,22412.0,Neutrophil,6
20462.0,22411.0,Neutrophil,6
20319.0,22411.0,Neutrophil,6
20251.0,22415.0,Neutrophil,6
19994.0,22422.0,Neutrophil,6
20407.0,22426.0,Neutrophil,6
19974.0,22427.0,Neutrophil,6
20082.0,22428.0,Neutrophil,6
20217.0,22427.0,Neutrophil,6
20456.0,22431.0,Neutrophil,6
20199.0,22438.0,Neutrophil,6
20404.0,22441.0,Neutrophil,6
20439.0,22441.0,Neutrophil,6
20168.0,22443.0,Neutrophil,6
20239.0,22442.0,Neutrophil,6
20463.0,22445.0,Neutrophil,6
20117.0,22445.0,Neutrophil,6
20227.0,22447.0,Neutrophil,6
20087.0,22448.0,Neutrophil,6
20200.0,22449.0,Neutrophil,6
20149.0,22454.0,Neutrophil,6
19864.0,22456.0,Neutrophil,6
19954.0,22452.0,Neutrophil,6
20456.0,22460.0,Neutrophil,6
20172.0,22462.0,Neutrophil,6
20206.0,22468.0,Neutrophil,6
20152.0,22468.0,Neutrophil,6
19932.0,22470.0,Neutrophil,6
