x,y,Celltype,Celltype_asNumeric
12440.0,13678.0,T Helper Cell,10
12490.0,13686.0,T Helper Cell,10
12457.0,13769.0,T Helper Cell,10
12458.0,13786.0,T Helper Cell,10
12476.0,13785.0,T Helper Cell,10
12488.0,13966.0,T Helper Cell,10
12500.0,13980.0,T Helper Cell,10
12490.0,13988.0,T Helper Cell,10
12400.0,14259.0,T Helper Cell,10
12466.0,14309.0,T Helper Cell,10
12428.0,14343.0,T Helper Cell,10
12394.0,14343.0,T Helper Cell,10
12412.0,14356.0,T Helper Cell,10
12402.0,14362.0,T Helper Cell,10
12389.0,14363.0,T Helper Cell,10
12134.0,14425.0,T Helper Cell,10
11711.0,14461.0,T Helper Cell,10
11854.0,14494.0,T Helper Cell,10
12401.0,14455.0,T Helper Cell,10
12458.0,14474.0,T Helper Cell,10
12445.0,14484.0,T Helper Cell,10
11952.0,13597.0,T Helper Cell,10
12423.0,13529.0,T Helper Cell,10
12431.0,13544.0,T Helper Cell,10
12495.0,13611.0,T Helper Cell,10
11567.0,13793.0,T Helper Cell,10
11563.0,14093.0,T Helper Cell,10
11524.0,14219.0,T Helper Cell,10
11543.0,14223.0,T Helper Cell,10
11529.0,14243.0,T Helper Cell,10
11550.0,14247.0,T Helper Cell,10
11558.0,14256.0,T Helper Cell,10
11547.0,14269.0,T Helper Cell,10
11575.0,14277.0,T Helper Cell,10
11624.0,13632.0,T Helper Cell,10
11646.0,13658.0,T Helper Cell,10
12038.0,13669.0,T Helper Cell,10
11667.0,13676.0,T Helper Cell,10
11651.0,13687.0,T Helper Cell,10
12065.0,13693.0,T Helper Cell,10
11711.0,13703.0,T Helper Cell,10
11686.0,13708.0,T Helper Cell,10
11620.0,13712.0,T Helper Cell,10
12079.0,13712.0,T Helper Cell,10
11603.0,13714.0,T Helper Cell,10
11656.0,13715.0,T Helper Cell,10
11705.0,13717.0,T Helper Cell,10
11675.0,13728.0,T Helper Cell,10
11719.0,13724.0,T Helper Cell,10
11665.0,13733.0,T Helper Cell,10
11629.0,13737.0,T Helper Cell,10
12157.0,13735.0,T Helper Cell,10
11629.0,13743.0,T Helper Cell,10
11609.0,13750.0,T Helper Cell,10
11592.0,13748.0,T Helper Cell,10
12115.0,13753.0,T Helper Cell,10
11623.0,13751.0,T Helper Cell,10
12127.0,13752.0,T Helper Cell,10
11644.0,13755.0,T Helper Cell,10
12142.0,13757.0,T Helper Cell,10
11617.0,13761.0,T Helper Cell,10
12154.0,13757.0,T Helper Cell,10
11672.0,13761.0,T Helper Cell,10
11599.0,13764.0,T Helper Cell,10
12142.0,13767.0,T Helper Cell,10
11630.0,13765.0,T Helper Cell,10
11641.0,13769.0,T Helper Cell,10
12117.0,13767.0,T Helper Cell,10
12064.0,13772.0,T Helper Cell,10
11595.0,13777.0,T Helper Cell,10
12218.0,13788.0,T Helper Cell,10
12256.0,13787.0,T Helper Cell,10
12050.0,13787.0,T Helper Cell,10
11684.0,13790.0,T Helper Cell,10
11672.0,13797.0,T Helper Cell,10
12183.0,13796.0,T Helper Cell,10
11647.0,13796.0,T Helper Cell,10
11661.0,13796.0,T Helper Cell,10
12199.0,13800.0,T Helper Cell,10
12168.0,13802.0,T Helper Cell,10
11637.0,13802.0,T Helper Cell,10
12207.0,13809.0,T Helper Cell,10
11652.0,13813.0,T Helper Cell,10
12131.0,13809.0,T Helper Cell,10
11697.0,13817.0,T Helper Cell,10
12165.0,13817.0,T Helper Cell,10
11686.0,13822.0,T Helper Cell,10
11698.0,13822.0,T Helper Cell,10
11630.0,13825.0,T Helper Cell,10
11710.0,13829.0,T Helper Cell,10
12132.0,13830.0,T Helper Cell,10
11654.0,13832.0,T Helper Cell,10
12158.0,13837.0,T Helper Cell,10
12070.0,13833.0,T Helper Cell,10
12149.0,13840.0,T Helper Cell,10
11684.0,13841.0,T Helper Cell,10
12176.0,13840.0,T Helper Cell,10
11711.0,13848.0,T Helper Cell,10
12162.0,13852.0,T Helper Cell,10
11663.0,13850.0,T Helper Cell,10
12063.0,13851.0,T Helper Cell,10
12086.0,13852.0,T Helper Cell,10
11727.0,13859.0,T Helper Cell,10
11711.0,13863.0,T Helper Cell,10
11684.0,13865.0,T Helper Cell,10
12179.0,13864.0,T Helper Cell,10
11714.0,13875.0,T Helper Cell,10
12073.0,13872.0,T Helper Cell,10
12175.0,13882.0,T Helper Cell,10
12108.0,13894.0,T Helper Cell,10
12152.0,13895.0,T Helper Cell,10
11743.0,13901.0,T Helper Cell,10
12186.0,13903.0,T Helper Cell,10
12177.0,13935.0,T Helper Cell,10
12187.0,13945.0,T Helper Cell,10
12205.0,13948.0,T Helper Cell,10
12166.0,13954.0,T Helper Cell,10
11797.0,13951.0,T Helper Cell,10
11761.0,13955.0,T Helper Cell,10
12179.0,13966.0,T Helper Cell,10
11835.0,13967.0,T Helper Cell,10
11859.0,13984.0,T Helper Cell,10
12167.0,13996.0,T Helper Cell,10
12224.0,14008.0,T Helper Cell,10
12197.0,14013.0,T Helper Cell,10
12212.0,14019.0,T Helper Cell,10
12228.0,14024.0,T Helper Cell,10
11943.0,14024.0,T Helper Cell,10
12159.0,14028.0,T Helper Cell,10
12232.0,14032.0,T Helper Cell,10
11952.0,14037.0,T Helper Cell,10
12113.0,14043.0,T Helper Cell,10
12166.0,14042.0,T Helper Cell,10
12097.0,14050.0,T Helper Cell,10
12153.0,14054.0,T Helper Cell,10
12005.0,14055.0,T Helper Cell,10
12029.0,14059.0,T Helper Cell,10
12171.0,14058.0,T Helper Cell,10
12077.0,14058.0,T Helper Cell,10
12016.0,14061.0,T Helper Cell,10
12091.0,14067.0,T Helper Cell,10
12362.0,14098.0,T Helper Cell,10
12042.0,14108.0,T Helper Cell,10
12110.0,14105.0,T Helper Cell,10
12014.0,14129.0,T Helper Cell,10
11997.0,14133.0,T Helper Cell,10
11917.0,14236.0,T Helper Cell,10
11942.0,14233.0,T Helper Cell,10
11631.0,14236.0,T Helper Cell,10
11589.0,14243.0,T Helper Cell,10
11936.0,14247.0,T Helper Cell,10
11859.0,14248.0,T Helper Cell,10
11911.0,14251.0,T Helper Cell,10
11615.0,14263.0,T Helper Cell,10
11594.0,14263.0,T Helper Cell,10
11900.0,14263.0,T Helper Cell,10
11916.0,14269.0,T Helper Cell,10
11932.0,14276.0,T Helper Cell,10
11913.0,14279.0,T Helper Cell,10
11933.0,14280.0,T Helper Cell,10
11946.0,14346.0,T Helper Cell,10
12381.0,13764.0,T Helper Cell,10
12422.0,13777.0,T Helper Cell,10
12405.0,13781.0,T Helper Cell,10
12460.0,13803.0,T Helper Cell,10
12469.0,13803.0,T Helper Cell,10
12427.0,13812.0,T Helper Cell,10
12485.0,13812.0,T Helper Cell,10
12498.0,13820.0,T Helper Cell,10
12464.0,13824.0,T Helper Cell,10
12479.0,13831.0,T Helper Cell,10
12494.0,13837.0,T Helper Cell,10
12495.0,13853.0,T Helper Cell,10
12490.0,13868.0,T Helper Cell,10
12496.0,13886.0,T Helper Cell,10
12468.0,14055.0,T Helper Cell,10
12456.0,14067.0,T Helper Cell,10
12475.0,14072.0,T Helper Cell,10
12405.0,14093.0,T Helper Cell,10
11970.0,13601.0,Treg Cell,11
11614.0,13625.0,Treg Cell,11
12033.0,14163.0,Treg Cell,11
12014.0,14238.0,Treg Cell,11
11807.0,14391.0,Treg Cell,11
12492.0,13671.0,Treg Cell,11
11509.0,14185.0,Treg Cell,11
11554.0,14243.0,Treg Cell,11
12048.0,13692.0,Treg Cell,11
11608.0,13732.0,Treg Cell,11
12080.0,13735.0,Treg Cell,11
12168.0,13775.0,Treg Cell,11
11666.0,13781.0,Treg Cell,11
12182.0,13817.0,Treg Cell,11
12097.0,13871.0,Treg Cell,11
12161.0,13935.0,Treg Cell,11
12173.0,13977.0,Treg Cell,11
12165.0,14016.0,Treg Cell,11
12149.0,14034.0,Treg Cell,11
12088.0,14128.0,Treg Cell,11
11889.0,14250.0,Treg Cell,11
12480.0,13853.0,Treg Cell,11
12386.0,14090.0,Treg Cell,11
11865.0,13523.0,Cytotoxic T Cell,2
11637.0,13521.0,Cytotoxic T Cell,2
12366.0,13526.0,Cytotoxic T Cell,2
11870.0,13541.0,Cytotoxic T Cell,2
11853.0,13539.0,Cytotoxic T Cell,2
11987.0,13578.0,Cytotoxic T Cell,2
12022.0,13586.0,Cytotoxic T Cell,2
12003.0,13592.0,Cytotoxic T Cell,2
12387.0,13539.0,Cytotoxic T Cell,2
12390.0,13589.0,Cytotoxic T Cell,2
12390.0,13600.0,Cytotoxic T Cell,2
12405.0,13604.0,Cytotoxic T Cell,2
12454.0,13605.0,Cytotoxic T Cell,2
12404.0,13614.0,Cytotoxic T Cell,2
12477.0,13609.0,Cytotoxic T Cell,2
12389.0,13614.0,Cytotoxic T Cell,2
11585.0,13661.0,Cytotoxic T Cell,2
11600.0,13672.0,Cytotoxic T Cell,2
12207.0,13735.0,Cytotoxic T Cell,2
11668.0,13742.0,Cytotoxic T Cell,2
12185.0,13745.0,Cytotoxic T Cell,2
12214.0,13744.0,Cytotoxic T Cell,2
11780.0,13754.0,Cytotoxic T Cell,2
12221.0,13761.0,Cytotoxic T Cell,2
11835.0,13770.0,Cytotoxic T Cell,2
11791.0,13770.0,Cytotoxic T Cell,2
11692.0,13780.0,Cytotoxic T Cell,2
11708.0,13784.0,Cytotoxic T Cell,2
11699.0,13801.0,Cytotoxic T Cell,2
11600.0,13817.0,Cytotoxic T Cell,2
11894.0,13970.0,Cytotoxic T Cell,2
11718.0,13998.0,Cytotoxic T Cell,2
12088.0,14003.0,Cytotoxic T Cell,2
11679.0,14016.0,Cytotoxic T Cell,2
11664.0,14024.0,Cytotoxic T Cell,2
12087.0,14024.0,Cytotoxic T Cell,2
12140.0,14089.0,Cytotoxic T Cell,2
11925.0,14188.0,Cytotoxic T Cell,2
11687.0,14201.0,Cytotoxic T Cell,2
11697.0,14205.0,Cytotoxic T Cell,2
11997.0,14207.0,Cytotoxic T Cell,2
11764.0,14334.0,Cytotoxic T Cell,2
11746.0,14337.0,Cytotoxic T Cell,2
11746.0,14351.0,Cytotoxic T Cell,2
11962.0,14401.0,Cytotoxic T Cell,2
12467.0,13622.0,Cytotoxic T Cell,2
12414.0,13627.0,Cytotoxic T Cell,2
12404.0,13630.0,Cytotoxic T Cell,2
12404.0,13814.0,Cytotoxic T Cell,2
11969.0,14480.0,Cytotoxic T Cell,2
12466.0,13602.0,Cytotoxic T Cell,2
12495.0,13611.0,Cytotoxic T Cell,2
11532.0,14217.0,Cytotoxic T Cell,2
11524.0,14219.0,Cytotoxic T Cell,2
11543.0,14223.0,Cytotoxic T Cell,2
11601.0,13692.0,Cytotoxic T Cell,2
11695.0,13695.0,Cytotoxic T Cell,2
11620.0,13712.0,Cytotoxic T Cell,2
11672.0,13717.0,Cytotoxic T Cell,2
11656.0,13715.0,Cytotoxic T Cell,2
11637.0,13725.0,Cytotoxic T Cell,2
11623.0,13731.0,Cytotoxic T Cell,2
11719.0,13724.0,Cytotoxic T Cell,2
11651.0,13728.0,Cytotoxic T Cell,2
11665.0,13733.0,Cytotoxic T Cell,2
11629.0,13737.0,Cytotoxic T Cell,2
11598.0,13734.0,Cytotoxic T Cell,2
11629.0,13743.0,Cytotoxic T Cell,2
11623.0,13751.0,Cytotoxic T Cell,2
12205.0,13757.0,Cytotoxic T Cell,2
11658.0,13756.0,Cytotoxic T Cell,2
11672.0,13761.0,Cytotoxic T Cell,2
11660.0,13770.0,Cytotoxic T Cell,2
12218.0,13788.0,Cytotoxic T Cell,2
11684.0,13790.0,Cytotoxic T Cell,2
12045.0,13828.0,Cytotoxic T Cell,2
11714.0,13875.0,Cytotoxic T Cell,2
12097.0,13871.0,Cytotoxic T Cell,2
12108.0,13894.0,Cytotoxic T Cell,2
12124.0,14017.0,Cytotoxic T Cell,2
12182.0,14016.0,Cytotoxic T Cell,2
12159.0,14028.0,Cytotoxic T Cell,2
12115.0,14027.0,Cytotoxic T Cell,2
12149.0,14034.0,Cytotoxic T Cell,2
12166.0,14042.0,Cytotoxic T Cell,2
12153.0,14054.0,Cytotoxic T Cell,2
12132.0,14080.0,Cytotoxic T Cell,2
12116.0,14091.0,Cytotoxic T Cell,2
12068.0,14148.0,Cytotoxic T Cell,2
11926.0,14198.0,Cytotoxic T Cell,2
11936.0,14204.0,Cytotoxic T Cell,2
11936.0,14247.0,Cytotoxic T Cell,2
11932.0,14256.0,Cytotoxic T Cell,2
11631.0,14260.0,Cytotoxic T Cell,2
11916.0,14269.0,Cytotoxic T Cell,2
11932.0,14276.0,Cytotoxic T Cell,2
11913.0,14279.0,Cytotoxic T Cell,2
11933.0,14280.0,Cytotoxic T Cell,2
11946.0,14409.0,Cytotoxic T Cell,2
12408.0,13738.0,Cytotoxic T Cell,2
12442.0,13783.0,Cytotoxic T Cell,2
12439.0,13801.0,Cytotoxic T Cell,2
12460.0,13803.0,Cytotoxic T Cell,2
12383.0,13810.0,Cytotoxic T Cell,2
12438.0,13808.0,Cytotoxic T Cell,2
11952.0,14456.0,Cytotoxic T Cell,2
11967.0,14462.0,Cytotoxic T Cell,2
11957.0,14469.0,Cytotoxic T Cell,2
12344.0,13505.0,Macrophage,5
11865.0,13523.0,Macrophage,5
11637.0,13521.0,Macrophage,5
11961.0,13523.0,Macrophage,5
12366.0,13526.0,Macrophage,5
11980.0,13530.0,Macrophage,5
11853.0,13539.0,Macrophage,5
11998.0,13540.0,Macrophage,5
12022.0,13569.0,Macrophage,5
11987.0,13578.0,Macrophage,5
11957.0,13583.0,Macrophage,5
12003.0,13592.0,Macrophage,5
11609.0,13597.0,Macrophage,5
11970.0,13601.0,Macrophage,5
11876.0,13606.0,Macrophage,5
11996.0,13613.0,Macrophage,5
12413.0,13581.0,Macrophage,5
12390.0,13600.0,Macrophage,5
12405.0,13604.0,Macrophage,5
12404.0,13614.0,Macrophage,5
11539.0,13692.0,Macrophage,5
11554.0,13691.0,Macrophage,5
11543.0,13711.0,Macrophage,5
11520.0,13782.0,Macrophage,5
11519.0,14105.0,Macrophage,5
11506.0,14107.0,Macrophage,5
11571.0,14115.0,Macrophage,5
11568.0,14133.0,Macrophage,5
11544.0,14164.0,Macrophage,5
11538.0,14181.0,Macrophage,5
11526.0,14191.0,Macrophage,5
11568.0,14199.0,Macrophage,5
11553.0,14212.0,Macrophage,5
11563.0,14299.0,Macrophage,5
12012.0,13620.0,Macrophage,5
11614.0,13625.0,Macrophage,5
12050.0,13648.0,Macrophage,5
11940.0,13651.0,Macrophage,5
11618.0,13655.0,Macrophage,5
11697.0,13658.0,Macrophage,5
11600.0,13672.0,Macrophage,5
12079.0,13692.0,Macrophage,5
11689.0,13725.0,Macrophage,5
11982.0,13724.0,Macrophage,5
12207.0,13735.0,Macrophage,5
11668.0,13742.0,Macrophage,5
12214.0,13744.0,Macrophage,5
11690.0,13742.0,Macrophage,5
11764.0,13745.0,Macrophage,5
11740.0,13751.0,Macrophage,5
11780.0,13754.0,Macrophage,5
11758.0,13772.0,Macrophage,5
11791.0,13770.0,Macrophage,5
11692.0,13780.0,Macrophage,5
11811.0,13778.0,Macrophage,5
11708.0,13784.0,Macrophage,5
11793.0,13788.0,Macrophage,5
11729.0,13787.0,Macrophage,5
12308.0,13789.0,Macrophage,5
12328.0,13797.0,Macrophage,5
11712.0,13803.0,Macrophage,5
12272.0,13801.0,Macrophage,5
11871.0,13809.0,Macrophage,5
11671.0,13812.0,Macrophage,5
11735.0,13811.0,Macrophage,5
11600.0,13817.0,Macrophage,5
11749.0,13819.0,Macrophage,5
11884.0,13813.0,Macrophage,5
11718.0,13818.0,Macrophage,5
12332.0,13818.0,Macrophage,5
11863.0,13827.0,Macrophage,5
11884.0,13832.0,Macrophage,5
12260.0,13830.0,Macrophage,5
11877.0,13839.0,Macrophage,5
12016.0,13843.0,Macrophage,5
11968.0,13843.0,Macrophage,5
11896.0,13844.0,Macrophage,5
11628.0,13847.0,Macrophage,5
11985.0,13851.0,Macrophage,5
12204.0,13851.0,Macrophage,5
11770.0,13854.0,Macrophage,5
11610.0,13854.0,Macrophage,5
11780.0,13870.0,Macrophage,5
11976.0,13872.0,Macrophage,5
12012.0,13869.0,Macrophage,5
12025.0,13870.0,Macrophage,5
12203.0,13873.0,Macrophage,5
11623.0,13872.0,Macrophage,5
12035.0,13872.0,Macrophage,5
11781.0,13883.0,Macrophage,5
11686.0,13882.0,Macrophage,5
12058.0,13882.0,Macrophage,5
11789.0,13896.0,Macrophage,5
12088.0,13890.0,Macrophage,5
11801.0,13908.0,Macrophage,5
11817.0,13919.0,Macrophage,5
12146.0,13954.0,Macrophage,5
12221.0,13949.0,Macrophage,5
11858.0,13958.0,Macrophage,5
11835.0,13989.0,Macrophage,5
12116.0,13994.0,Macrophage,5
11880.0,13996.0,Macrophage,5
11718.0,13998.0,Macrophage,5
11910.0,13999.0,Macrophage,5
11796.0,14001.0,Macrophage,5
11771.0,14005.0,Macrophage,5
11788.0,14009.0,Macrophage,5
11877.0,14014.0,Macrophage,5
11910.0,14014.0,Macrophage,5
11679.0,14016.0,Macrophage,5
11890.0,14025.0,Macrophage,5
12023.0,14037.0,Macrophage,5
11649.0,14059.0,Macrophage,5
11724.0,14061.0,Macrophage,5
11951.0,14059.0,Macrophage,5
11711.0,14062.0,Macrophage,5
12140.0,14089.0,Macrophage,5
11964.0,14095.0,Macrophage,5
11638.0,14098.0,Macrophage,5
12345.0,14103.0,Macrophage,5
11639.0,14120.0,Macrophage,5
11590.0,14134.0,Macrophage,5
11960.0,14148.0,Macrophage,5
11933.0,14160.0,Macrophage,5
12001.0,14155.0,Macrophage,5
12073.0,14161.0,Macrophage,5
11898.0,14162.0,Macrophage,5
12033.0,14163.0,Macrophage,5
12055.0,14180.0,Macrophage,5
12061.0,14200.0,Macrophage,5
11668.0,14209.0,Macrophage,5
11584.0,14215.0,Macrophage,5
11627.0,14211.0,Macrophage,5
11663.0,14212.0,Macrophage,5
11973.0,14214.0,Macrophage,5
11834.0,14225.0,Macrophage,5
11846.0,14228.0,Macrophage,5
11953.0,14222.0,Macrophage,5
11726.0,14244.0,Macrophage,5
11688.0,14253.0,Macrophage,5
11821.0,14261.0,Macrophage,5
11735.0,14259.0,Macrophage,5
11723.0,14257.0,Macrophage,5
11709.0,14258.0,Macrophage,5
12060.0,14263.0,Macrophage,5
11644.0,14267.0,Macrophage,5
11858.0,14272.0,Macrophage,5
12060.0,14278.0,Macrophage,5
11596.0,14282.0,Macrophage,5
11607.0,14283.0,Macrophage,5
11635.0,14290.0,Macrophage,5
11619.0,14291.0,Macrophage,5
11954.0,14293.0,Macrophage,5
12075.0,14322.0,Macrophage,5
11764.0,14334.0,Macrophage,5
12078.0,14332.0,Macrophage,5
11989.0,14339.0,Macrophage,5
11973.0,14343.0,Macrophage,5
12082.0,14347.0,Macrophage,5
11746.0,14351.0,Macrophage,5
12095.0,14358.0,Macrophage,5
11959.0,14361.0,Macrophage,5
12091.0,14375.0,Macrophage,5
11972.0,14383.0,Macrophage,5
11991.0,14391.0,Macrophage,5
12092.0,14396.0,Macrophage,5
11962.0,14401.0,Macrophage,5
12103.0,14405.0,Macrophage,5
11986.0,14410.0,Macrophage,5
12467.0,13622.0,Macrophage,5
12431.0,13637.0,Macrophage,5
12492.0,13671.0,Macrophage,5
12427.0,13676.0,Macrophage,5
12453.0,13699.0,Macrophage,5
12457.0,13769.0,Macrophage,5
12404.0,13814.0,Macrophage,5
12466.0,13856.0,Macrophage,5
12469.0,13886.0,Macrophage,5
12376.0,14139.0,Macrophage,5
12395.0,14184.0,Macrophage,5
12415.0,14185.0,Macrophage,5
12403.0,14204.0,Macrophage,5
12419.0,14222.0,Macrophage,5
12417.0,14232.0,Macrophage,5
12428.0,14343.0,Macrophage,5
12412.0,14356.0,Macrophage,5
11978.0,14455.0,Macrophage,5
11996.0,14473.0,Macrophage,5
11969.0,14480.0,Macrophage,5
12104.0,14482.0,Macrophage,5
11927.0,14495.0,Macrophage,5
12031.0,14497.0,Macrophage,5
12500.0,14453.0,Macrophage,5
12443.0,14457.0,Macrophage,5
12487.0,14476.0,Macrophage,5
12458.0,14474.0,Macrophage,5
12445.0,14484.0,Macrophage,5
12497.0,14493.0,Macrophage,5
12483.0,14491.0,Macrophage,5
11943.0,13560.0,Macrophage,5
11952.0,13597.0,Macrophage,5
12459.0,13583.0,Macrophage,5
12487.0,13588.0,Macrophage,5
12466.0,13602.0,Macrophage,5
12495.0,13611.0,Macrophage,5
11572.0,13729.0,Macrophage,5
11514.0,13737.0,Macrophage,5
11546.0,13739.0,Macrophage,5
11561.0,13745.0,Macrophage,5
11534.0,13756.0,Macrophage,5
11572.0,13770.0,Macrophage,5
11567.0,13793.0,Macrophage,5
11563.0,14093.0,Macrophage,5
11526.0,14121.0,Macrophage,5
11509.0,14185.0,Macrophage,5
11532.0,14217.0,Macrophage,5
11556.0,14224.0,Macrophage,5
11543.0,14223.0,Macrophage,5
11571.0,14225.0,Macrophage,5
11554.0,14243.0,Macrophage,5
11575.0,14248.0,Macrophage,5
11547.0,14269.0,Macrophage,5
11575.0,14277.0,Macrophage,5
11561.0,14284.0,Macrophage,5
11646.0,13658.0,Macrophage,5
12038.0,13669.0,Macrophage,5
11646.0,13673.0,Macrophage,5
11601.0,13692.0,Macrophage,5
12065.0,13693.0,Macrophage,5
12048.0,13692.0,Macrophage,5
11695.0,13695.0,Macrophage,5
11579.0,13706.0,Macrophage,5
11711.0,13703.0,Macrophage,5
11672.0,13717.0,Macrophage,5
11603.0,13714.0,Macrophage,5
11656.0,13715.0,Macrophage,5
11705.0,13717.0,Macrophage,5
12104.0,13718.0,Macrophage,5
11637.0,13725.0,Macrophage,5
11675.0,13728.0,Macrophage,5
11623.0,13731.0,Macrophage,5
11719.0,13724.0,Macrophage,5
11608.0,13732.0,Macrophage,5
11651.0,13728.0,Macrophage,5
11665.0,13733.0,Macrophage,5
11742.0,13730.0,Macrophage,5
11629.0,13737.0,Macrophage,5
11598.0,13734.0,Macrophage,5
12080.0,13735.0,Macrophage,5
12157.0,13735.0,Macrophage,5
11629.0,13743.0,Macrophage,5
11609.0,13750.0,Macrophage,5
12077.0,13751.0,Macrophage,5
11623.0,13751.0,Macrophage,5
12007.0,13751.0,Macrophage,5
11644.0,13755.0,Macrophage,5
11658.0,13756.0,Macrophage,5
11617.0,13761.0,Macrophage,5
12154.0,13757.0,Macrophage,5
11672.0,13761.0,Macrophage,5
12175.0,13760.0,Macrophage,5
11641.0,13769.0,Macrophage,5
11660.0,13770.0,Macrophage,5
12168.0,13775.0,Macrophage,5
12199.0,13770.0,Macrophage,5
12223.0,13776.0,Macrophage,5
11666.0,13781.0,Macrophage,5
12218.0,13788.0,Macrophage,5
12185.0,13791.0,Macrophage,5
12050.0,13787.0,Macrophage,5
11684.0,13790.0,Macrophage,5
12368.0,13797.0,Macrophage,5
11672.0,13797.0,Macrophage,5
12183.0,13796.0,Macrophage,5
11616.0,13797.0,Macrophage,5
12252.0,13797.0,Macrophage,5
11578.0,13798.0,Macrophage,5
12199.0,13800.0,Macrophage,5
12024.0,13799.0,Macrophage,5
12168.0,13802.0,Macrophage,5
11637.0,13802.0,Macrophage,5
12053.0,13807.0,Macrophage,5
11652.0,13813.0,Macrophage,5
12131.0,13809.0,Macrophage,5
12182.0,13817.0,Macrophage,5
11624.0,13814.0,Macrophage,5
12055.0,13821.0,Macrophage,5
11686.0,13822.0,Macrophage,5
11698.0,13822.0,Macrophage,5
12194.0,13824.0,Macrophage,5
12045.0,13828.0,Macrophage,5
12132.0,13830.0,Macrophage,5
12070.0,13833.0,Macrophage,5
12190.0,13842.0,Macrophage,5
12162.0,13852.0,Macrophage,5
12063.0,13851.0,Macrophage,5
12086.0,13852.0,Macrophage,5
12101.0,13851.0,Macrophage,5
11684.0,13865.0,Macrophage,5
12179.0,13864.0,Macrophage,5
12151.0,13872.0,Macrophage,5
12073.0,13872.0,Macrophage,5
12097.0,13871.0,Macrophage,5
12175.0,13882.0,Macrophage,5
12108.0,13894.0,Macrophage,5
12152.0,13895.0,Macrophage,5
11743.0,13901.0,Macrophage,5
11722.0,13898.0,Macrophage,5
12130.0,13900.0,Macrophage,5
12186.0,13903.0,Macrophage,5
11770.0,13905.0,Macrophage,5
11788.0,13914.0,Macrophage,5
12178.0,13925.0,Macrophage,5
11777.0,13929.0,Macrophage,5
11819.0,13939.0,Macrophage,5
12161.0,13935.0,Macrophage,5
12140.0,13939.0,Macrophage,5
12154.0,13946.0,Macrophage,5
12187.0,13945.0,Macrophage,5
12205.0,13948.0,Macrophage,5
11831.0,13955.0,Macrophage,5
11761.0,13955.0,Macrophage,5
11812.0,13961.0,Macrophage,5
11795.0,13969.0,Macrophage,5
12179.0,13966.0,Macrophage,5
12207.0,13969.0,Macrophage,5
11835.0,13967.0,Macrophage,5
12173.0,13977.0,Macrophage,5
11859.0,13984.0,Macrophage,5
11755.0,13985.0,Macrophage,5
12211.0,13989.0,Macrophage,5
11730.0,13993.0,Macrophage,5
