x,y,Celltype,Celltype_asNumeric
8238.0,28365.0,Neutrophil,6
8011.0,28418.0,Neutrophil,6
7994.0,28433.0,Neutrophil,6
7988.0,27623.0,Neutrophil,6
7978.0,27631.0,Neutrophil,6
7898.0,27673.0,Neutrophil,6
7955.0,27719.0,Neutrophil,6
7967.0,27738.0,Neutrophil,6
7776.0,27753.0,Neutrophil,6
7788.0,27756.0,Neutrophil,6
7780.0,27765.0,Neutrophil,6
7757.0,27797.0,Neutrophil,6
7798.0,27816.0,Neutrophil,6
7759.0,27835.0,Neutrophil,6
7628.0,27836.0,Neutrophil,6
7901.0,27851.0,Neutrophil,6
8162.0,27528.0,Neutrophil,6
8107.0,27534.0,Neutrophil,6
8150.0,27539.0,Neutrophil,6
8004.0,27711.0,Neutrophil,6
8000.0,27738.0,Neutrophil,6
7726.0,27852.0,Neutrophil,6
7874.0,27861.0,Neutrophil,6
7895.0,27865.0,Neutrophil,6
7852.0,27895.0,Neutrophil,6
7595.0,27923.0,Neutrophil,6
7501.0,27981.0,Neutrophil,6
7779.0,28092.0,Neutrophil,6
7784.0,28117.0,Neutrophil,6
7772.0,28130.0,Neutrophil,6
7742.0,28369.0,Neutrophil,6
7936.0,28370.0,Neutrophil,6
7976.0,28370.0,Neutrophil,6
7730.0,28375.0,Neutrophil,6
7785.0,28374.0,Neutrophil,6
7752.0,28393.0,Neutrophil,6
7911.0,28403.0,Neutrophil,6
7631.0,28446.0,Neutrophil,6
8214.0,28027.0,Neutrophil,6
8253.0,28043.0,Neutrophil,6
8150.0,28191.0,Neutrophil,6
8096.0,28267.0,Neutrophil,6
8179.0,28316.0,Neutrophil,6
8221.0,28318.0,Neutrophil,6
7809.0,27501.0,Epithelium (imm),3
7738.0,27504.0,Epithelium (imm),3
7771.0,27502.0,Epithelium (imm),3
7661.0,27507.0,Epithelium (imm),3
7712.0,27504.0,Epithelium (imm),3
7760.0,27507.0,Epithelium (imm),3
7721.0,27505.0,Epithelium (imm),3
7739.0,27507.0,Epithelium (imm),3
7821.0,27503.0,Epithelium (imm),3
7589.0,27505.0,Epithelium (imm),3
7664.0,27508.0,Epithelium (imm),3
7747.0,27511.0,Epithelium (imm),3
7963.0,27510.0,Epithelium (imm),3
7605.0,27516.0,Epithelium (imm),3
7623.0,27512.0,Epithelium (imm),3
7642.0,27519.0,Epithelium (imm),3
7773.0,27519.0,Epithelium (imm),3
7721.0,27519.0,Epithelium (imm),3
7684.0,27520.0,Epithelium (imm),3
7942.0,27520.0,Epithelium (imm),3
7573.0,27527.0,Epithelium (imm),3
7705.0,27525.0,Epithelium (imm),3
7592.0,27530.0,Epithelium (imm),3
7607.0,27533.0,Epithelium (imm),3
7743.0,27529.0,Epithelium (imm),3
7636.0,27535.0,Epithelium (imm),3
7676.0,27536.0,Epithelium (imm),3
7659.0,27534.0,Epithelium (imm),3
7728.0,27538.0,Epithelium (imm),3
7956.0,27536.0,Epithelium (imm),3
7690.0,27541.0,Epithelium (imm),3
7714.0,27538.0,Epithelium (imm),3
7758.0,27536.0,Epithelium (imm),3
7788.0,27538.0,Epithelium (imm),3
7562.0,27542.0,Epithelium (imm),3
7907.0,27544.0,Epithelium (imm),3
7976.0,27539.0,Epithelium (imm),3
7548.0,27540.0,Epithelium (imm),3
7961.0,27547.0,Epithelium (imm),3
7592.0,27545.0,Epithelium (imm),3
7683.0,27546.0,Epithelium (imm),3
7527.0,27543.0,Epithelium (imm),3
7584.0,27546.0,Epithelium (imm),3
7660.0,27550.0,Epithelium (imm),3
7639.0,27553.0,Epithelium (imm),3
7928.0,27550.0,Epithelium (imm),3
7523.0,27559.0,Epithelium (imm),3
7749.0,27552.0,Epithelium (imm),3
7949.0,27552.0,Epithelium (imm),3
7733.0,27553.0,Epithelium (imm),3
7894.0,27556.0,Epithelium (imm),3
7518.0,27555.0,Epithelium (imm),3
7932.0,27557.0,Epithelium (imm),3
7504.0,27556.0,Epithelium (imm),3
7549.0,27561.0,Epithelium (imm),3
7621.0,27564.0,Epithelium (imm),3
7707.0,27560.0,Epithelium (imm),3
7722.0,27562.0,Epithelium (imm),3
7979.0,27564.0,Epithelium (imm),3
7550.0,27568.0,Epithelium (imm),3
7573.0,27564.0,Epithelium (imm),3
7917.0,27564.0,Epithelium (imm),3
7968.0,27564.0,Epithelium (imm),3
7622.0,27572.0,Epithelium (imm),3
7636.0,27570.0,Epithelium (imm),3
7594.0,27577.0,Epithelium (imm),3
7608.0,27577.0,Epithelium (imm),3
7919.0,27576.0,Epithelium (imm),3
7945.0,27578.0,Epithelium (imm),3
7514.0,27578.0,Epithelium (imm),3
7874.0,27580.0,Epithelium (imm),3
7985.0,27585.0,Epithelium (imm),3
7962.0,27582.0,Epithelium (imm),3
7654.0,27581.0,Epithelium (imm),3
7562.0,27588.0,Epithelium (imm),3
7922.0,27588.0,Epithelium (imm),3
7553.0,27586.0,Epithelium (imm),3
7690.0,27588.0,Epithelium (imm),3
7875.0,27588.0,Epithelium (imm),3
7952.0,27591.0,Epithelium (imm),3
7869.0,27592.0,Epithelium (imm),3
7937.0,27585.0,Epithelium (imm),3
7636.0,27590.0,Epithelium (imm),3
7893.0,27587.0,Epithelium (imm),3
7551.0,27598.0,Epithelium (imm),3
7911.0,27591.0,Epithelium (imm),3
7529.0,27595.0,Epithelium (imm),3
